alias_id,plant_id,alias_name,alias_key,alias_type,retrieved_at
51215835-92ae-59b8-b1ef-96841ee167a0,7ac2cebc-918e-51ad-b944-ce5654c6214f,Acalypha hispida Burm.f.,acalypha_hispida_burm_f,normalized_variant,2026-06-02T16:45:51+00:00
a6626c0c-e0cf-5ee8-8be6-80b21490a88b,7be87475-a2e9-515c-a7dc-e445c191f31c,Rauvolfia serpentina (L.) Benth. ex Kurz,rauvolfia_serpentina_l_benth_ex_kurz,normalized_variant,2026-06-02T16:45:52+00:00
dd09399b-6e8d-576a-9c27-5f65d575033a,7c03fa34-7db4-58f6-8198-9b1f52eeaa9d,Benincasa hispida (Thunb.) Cogn.,benincasa_hispida_thunb_cogn,normalized_variant,2026-06-02T16:45:51+00:00
6b3c1e72-246f-56e8-bfec-ce88af9c4bfa,7cdd19c7-1dd8-59ef-a038-f1f1ff6f5e06,Zinnia elegans Jacq.,zinnia_elegans_jacq,normalized_variant,2026-06-02T16:45:52+00:00
c8c154c3-3158-5748-8c97-89f09b536c93,7cdfdfc7-d2a7-5273-9acc-c946f0675d70,Gnetum gnemon L.,gnetum_gnemon_l,normalized_variant,2026-06-02T16:45:51+00:00
4220bcd0-1bcc-5d12-8835-7469b27383a2,7cee7592-10e3-5324-b5ce-1318bc740be8,Raphanus sativus L.,raphanus_sativus_l,normalized_variant,2026-06-02T16:45:52+00:00
7b56ff0e-a8f3-5551-9d99-d3cc0f5b2281,7d0a454f-bec7-586f-b48c-14615ac6719e,"Vetiveria zizanioides Stapf, 1906",vetiveria_zizanioides_stapf_1906,normalized_variant,2026-06-02T16:45:52+00:00
91b20965-f9f0-5b49-88a6-674e4cb7f9cd,7d7ebb22-8f6f-5dae-9896-950f608446f0,Annona reticulata L.,annona_reticulata_l,normalized_variant,2026-06-02T16:45:51+00:00
a00e6dc1-4f10-53cb-be6e-8feef18e87d3,7dfad6a0-2853-5338-8754-f6fd7988441c,Helianthus annuus L.,helianthus_annuus_l,normalized_variant,2026-06-02T16:45:51+00:00
982ed1ae-1280-5a5e-9da2-affd0d655261,7e2ffc29-5568-5fb0-9f4f-f231cf105fc5,Sandoricum koetjape (Burm.fil.) Merr.,sandoricum_koetjape_burm_fil_merr,normalized_variant,2026-06-02T16:45:52+00:00
e3019666-adbe-5fc3-ac49-830f6a8e5b40,7ee52f33-7a42-594b-b302-6547e6ec3605,Piper cubeba L.fil.,piper_cubeba_l_fil,normalized_variant,2026-06-02T16:45:52+00:00
887aeba6-d2b9-5af0-b6d1-69b9c5eaf966,7f4c8e0a-c709-544e-9a77-0e56a65a59f1,"Spilanthes acmella A.Chev., 1920",spilanthes_acmella_a_chev_1920,normalized_variant,2026-06-02T16:45:52+00:00
b5886292-a745-5594-b8a6-977d1d709c3e,7f57093a-346a-5265-aed1-fa50040d7337,Calophyllum inophyllum L.,calophyllum_inophyllum_l,normalized_variant,2026-06-02T16:45:51+00:00
3eb59d84-063b-55c6-a86e-9e0ea5e05d69,7ffe905a-6be3-5a37-b786-240f09cde9ff,Ximenia americana L.,ximenia_americana_l,normalized_variant,2026-06-02T16:45:52+00:00
10f7ed5f-6e93-5baf-906f-838ad55e1026,8101f5c7-5621-50fe-8fe9-6598bb83289b,Eupatorium riparium Sch.Bip. ex Schnittsp.,eupatorium_riparium_sch_bip_ex_schnittsp,normalized_variant,2026-06-02T16:45:51+00:00
c9b5bb51-eb99-5f06-93b2-4a0bd66bfb87,811b405a-cfcb-53e5-9cde-8c12bfa8a430,Bidens bipinnata L.,bidens_bipinnata_l,normalized_variant,2026-06-02T16:45:51+00:00
e1f54a7b-5a09-5c4f-9732-f48371faadc9,82633059-85b7-5cd5-a16a-442a54ac58fb,Catharanthus roseus (L.) G.Don,catharanthus_roseus_l_g_don,normalized_variant,2026-06-02T16:45:51+00:00
a570dbe9-36da-5b2e-bd5c-3dec8c30ca96,82633059-85b7-5cd5-a16a-442a54ac58fb,Vinca rosea L.,vinca_rosea_l,synonym_variant,2026-06-02T16:45:51+00:00
857cbe06-abc9-5f60-a8dc-b891f1e9d308,829e9934-423f-5671-aa41-a0eae1ca0edd,Leptospermum polygalifolium subsp. polygalifolium,leptospermum_polygalifolium_subsp_polygalifolium,normalized_variant,2026-06-02T16:45:51+00:00
90090162-caab-5042-ba3a-90f2b8078e21,829e9934-423f-5671-aa41-a0eae1ca0edd,Leptospermum flavescens J.E.Sm.,leptospermum_flavescens_j_e_sm,synonym_variant,2026-06-02T16:45:51+00:00
967f5998-73e3-5984-9c6a-7e9cc530fcb4,829f7361-4d8b-5b77-a66e-c7fbbdc882d1,Elaeocarpus grandiflorus Sm.,elaeocarpus_grandiflorus_sm,normalized_variant,2026-06-02T16:45:51+00:00
ac9efa08-288c-5759-bbfc-1589a121d4f0,8325ae47-c6c7-5e7b-89b1-01cbafa627bd,Stachytarpheta jamaicensis (L.) Vahl,stachytarpheta_jamaicensis_l_vahl,normalized_variant,2026-06-02T16:45:52+00:00
a2e80140-053a-5ed8-94f2-948397d6db24,838a29ec-5c90-5977-a20f-a83c06a3cd05,Mentha × piperita L.,mentha_piperita_l,normalized_variant,2026-06-02T16:45:51+00:00
47b8b7eb-4a03-547b-a287-01054591b18a,83e99fa4-c3fe-58c3-acfc-3dc32e8a98ce,Capsicum frutescens L.,capsicum_frutescens_l,normalized_variant,2026-06-02T16:45:51+00:00
c9065413-3fac-5b91-9d37-2119614889e7,83fe12fb-950c-57d4-915f-c88ba29ff609,Erythrina variegata L.,erythrina_variegata_l,normalized_variant,2026-06-02T16:45:51+00:00
8f3f6a6e-f180-5bb4-88fe-db0fd0f75b1c,84e53409-96f3-539a-846e-608c8ece266d,Ananas comosus (L.) Merr.,ananas_comosus_l_merr,normalized_variant,2026-06-02T16:45:51+00:00
52646783-356a-58df-a5f5-8ab8e1610bb6,851a20d6-2464-551e-a5f0-73043b151cea,Hippobroma longiflora (L.) G.Don,hippobroma_longiflora_l_g_don,normalized_variant,2026-06-02T16:45:51+00:00
754f88b4-c1fc-50a0-a9ce-1dc9451ee94f,851a20d6-2464-551e-a5f0-73043b151cea,Isotoma longiflora (L.) C.Presl,isotoma_longiflora_l_c_presl,synonym_variant,2026-06-02T16:45:51+00:00
f6137609-ee81-5e65-a555-5aa6585805a8,8619da7b-e7a2-581d-87f5-91a04ad2a5ea,Durio zibethinus Murray,durio_zibethinus_murray,normalized_variant,2026-06-02T16:45:51+00:00
56602fa6-9140-592b-8c95-d77e6110fbcb,87759e97-b16c-5114-80ef-4de17173d5f1,Mussaenda pubescens Dryand.,mussaenda_pubescens_dryand,normalized_variant,2026-06-02T16:45:52+00:00
836941cc-8973-50e3-9ccf-fa015a83bc95,87cd29ae-d99e-541c-a507-8da019a172c2,Borassus flabellifer L.,borassus_flabellifer_l,normalized_variant,2026-06-02T16:45:51+00:00
071d3ae9-4103-53ef-9329-e21ba8dfca90,8825f002-dab2-5d23-98c8-1b20750fe904,Abrus precatorius L.,abrus_precatorius_l,normalized_variant,2026-06-02T16:45:51+00:00
a427819a-bb7e-5d70-80ca-478295b9fe94,88bde05d-d188-5163-9a87-6504dc0b798a,Phyllanthus acidus (L.) Skeels,phyllanthus_acidus_l_skeels,normalized_variant,2026-06-02T16:45:52+00:00
047d4e63-d05f-5f73-99ce-cc394cfc7a8a,89220866-d3ce-5b46-9121-9465f28032c3,Scaevola taccada (Gaertn.) Roxb.,scaevola_taccada_gaertn_roxb,normalized_variant,2026-06-02T16:45:52+00:00
01e22829-dfec-5f56-b215-29d3a7582dd5,89220866-d3ce-5b46-9121-9465f28032c3,Scaevola frutescens K.Krause,scaevola_frutescens_k_krause,synonym_variant,2026-06-02T16:45:52+00:00
dd20fe4c-fbbf-5c4e-b64c-5df0a9411bc5,8a0bed64-546e-57fd-94c4-b0197c56b630,Datura metel L.,datura_metel_l,normalized_variant,2026-06-02T16:45:51+00:00
aafa314d-6b9e-5310-8217-b4ca322e191d,8a0f723a-c943-582a-bd4e-b1e4d513e515,Artemisia abrotanum L.,artemisia_abrotanum_l,normalized_variant,2026-06-02T16:45:51+00:00
df342581-9022-5db6-8df7-bb315bd416b0,8a5d12ef-f854-592b-abd2-c211b33aa1b4,Solidago virgaurea L.,solidago_virgaurea_l,normalized_variant,2026-06-02T16:45:52+00:00
a9133fa0-d5ba-57a0-be3c-56ee1bce6088,8bf9b08c-1def-591a-9bcc-ca4b6255e877,Sesbania sesban (L.) Merr.,sesbania_sesban_l_merr,normalized_variant,2026-06-02T16:45:52+00:00
c49b0532-be34-5441-925c-b2692ae54149,8d6c4982-26c0-563e-a2ce-ff55e50ac988,Euphorbia heterophylla L.,euphorbia_heterophylla_l,normalized_variant,2026-06-02T16:45:51+00:00
69b50455-5efb-58ed-9d82-abfe6ad5059f,8e2c89d3-8430-57e0-a9c8-81cde6a7533b,Ficus microcarpa L.fil.,ficus_microcarpa_l_fil,normalized_variant,2026-06-02T16:45:51+00:00
234d7432-9896-5b22-ba8b-81edd6bb76c8,8e4e6851-0342-5695-a2e3-3ee680b9ef18,Cocos nucifera L.,cocos_nucifera_l,normalized_variant,2026-06-02T16:45:51+00:00
24dd3067-5c43-564d-a752-57ce229e44d5,8f16e81c-7ebd-555f-8d79-d84936d26814,Lepidium sativum L.,lepidium_sativum_l,normalized_variant,2026-06-02T16:45:51+00:00
8e437edc-ed07-540b-8a42-c7beaa3fdff9,8fea13cf-25bc-5755-a26d-71f02d38d627,Kaempferia galanga L.,kaempferia_galanga_l,normalized_variant,2026-06-02T16:45:51+00:00
e9313554-74a8-5386-a78a-88f46ac2a058,9045151f-c55b-5859-b030-a23b9e4e07d3,Curcuma zedoaria (Christm.) Roscoe,curcuma_zedoaria_christm_roscoe,normalized_variant,2026-06-02T16:45:51+00:00
bfbc9c41-be94-51ff-a570-6f8967b72d81,90a8d5d1-8291-559e-8452-3ee469ab365e,Croton tiglium L.,croton_tiglium_l,normalized_variant,2026-06-02T16:45:51+00:00
a150e826-6b37-5a03-806b-3a4e0a9c0866,90bc8715-c8d3-5086-8b8b-d2266b129400,Acalypha indica L.,acalypha_indica_l,normalized_variant,2026-06-02T16:45:51+00:00
49bb17bc-59a8-5c2b-8c38-80a05d939ac6,9115ff6d-2c26-5736-9485-983331b197e8,Swietenia mahagoni (L.) Jacq.,swietenia_mahagoni_l_jacq,normalized_variant,2026-06-02T16:45:52+00:00
a9c9cdfb-059b-52b4-b06d-653ec234249f,91e50387-da73-5973-a338-1120dc8db1d2,Portulaca oleracea L.,portulaca_oleracea_l,normalized_variant,2026-06-02T16:45:52+00:00
1b5c91f5-6ace-5f02-a7c3-8c8a0036622b,91ebe95b-6b76-5ffc-8817-2d010bf5f11a,Cajanus cajan (L.) Huth,cajanus_cajan_l_huth,normalized_variant,2026-06-02T16:45:51+00:00
83101432-3237-5fb9-963d-dfee9368506a,930a2ff9-23f1-5624-8ded-c87b3da62f54,Nymphaea lotus L.,nymphaea_lotus_l,normalized_variant,2026-06-02T16:45:52+00:00
81b17a63-5bc6-50e0-946e-4315425c8380,935d1b37-a8f3-5901-9b26-69c29cac395d,Datura stramonium L.,datura_stramonium_l,normalized_variant,2026-06-02T16:45:51+00:00
ff0ca649-f635-516d-8c3e-8a0389fa5a8a,95a3e866-7522-5b42-96e2-d2bd01752c9f,Arcangelisia flava (L.) Merr.,arcangelisia_flava_l_merr,normalized_variant,2026-06-02T16:45:51+00:00
9a565746-bf0b-5ded-bd0d-d7de488265ca,95d88163-75bb-500d-be47-1e702671e6e4,Lagerstroemia indica L.,lagerstroemia_indica_l,normalized_variant,2026-06-02T16:45:51+00:00
6ea6afe6-1e98-5ea2-8edc-4c29f8cb79e3,964b15f4-d55b-59d7-ad36-610d622f6970,Hedychium coronarium J.Koenig,hedychium_coronarium_j_koenig,normalized_variant,2026-06-02T16:45:51+00:00
f4ec04ca-0d4a-553a-8469-d4bdb1f25971,9674dd5e-2438-56d0-b94d-eeac8311aecc,Abutilon indicum (L.) Sweet,abutilon_indicum_l_sweet,normalized_variant,2026-06-02T16:45:51+00:00
b06a09bf-3cb8-53eb-b401-3cfebbc983e4,96801dd1-e4f3-538e-84d6-092f1f2558f2,Artocarpus heterophyllus Lam.,artocarpus_heterophyllus_lam,normalized_variant,2026-06-02T16:45:51+00:00
d5d2f41b-4459-5c28-aa2e-e184b397fa31,969303e7-289f-5d47-904f-940d1d4aec07,Gardenia jasminoides J.Ellis,gardenia_jasminoides_j_ellis,normalized_variant,2026-06-02T16:45:51+00:00
79d934db-5109-5c81-825e-f22a1ed4115e,971c31b9-b4ea-5684-b3c4-d4ad4f0a1d89,Impatiens balsamina L.,impatiens_balsamina_l,normalized_variant,2026-06-02T16:45:51+00:00
97737ce3-a157-58f1-8fae-4968e90c0923,994b9afb-da3a-5f8f-b70f-9594b0fc13b7,Erythrina subumbrans (Hassk.) Merr.,erythrina_subumbrans_hassk_merr,normalized_variant,2026-06-02T16:45:51+00:00
859b8786-efca-5f62-bfaf-7efd41c19a8e,994b9afb-da3a-5f8f-b70f-9594b0fc13b7,Erythrina lithosperma Blume ex Miq.,erythrina_lithosperma_blume_ex_miq,synonym_variant,2026-06-02T16:45:51+00:00
063a1269-05ad-5f11-8b9f-b32db9716f31,99607ef4-ad69-5040-8dd3-7161d4b593e4,Aucuba japonica Thunb.,aucuba_japonica_thunb,normalized_variant,2026-06-02T16:45:51+00:00
a791ab2d-506b-5159-9d21-010a2ce49f57,9a824a48-25db-561a-9282-b60925c14356,Crinum asiaticum L.,crinum_asiaticum_l,normalized_variant,2026-06-02T16:45:51+00:00
0f43d2bc-809b-5fa6-a0c0-7dda62c7077a,9ad40163-ef4f-50b8-8b5c-139a286a011a,Alternanthera sessilis (L.) R.Br. ex DC.,alternanthera_sessilis_l_r_br_ex_dc,normalized_variant,2026-06-02T16:45:51+00:00
db6d104f-1600-5668-b206-ba554caecd1c,9b600c0d-c81c-5ef5-8513-a56c9b80a832,Pimpinella anisum L.,pimpinella_anisum_l,normalized_variant,2026-06-02T16:45:52+00:00
70b39b10-9ede-5cfd-b267-55835e5e1593,9b87c084-8e97-5763-83ac-abc8eee074b3,Barleria prionitis L.,barleria_prionitis_l,normalized_variant,2026-06-02T16:45:51+00:00
cd50c5e8-e6f5-54e8-af44-06adcc4c2f10,9c6c6d9c-c72a-5da6-b688-ece5e74c3643,Kalanchoe pinnata (Lam.) Pers.,kalanchoe_pinnata_lam_pers,normalized_variant,2026-06-02T16:45:51+00:00
007677be-d315-5ced-8a8a-eefdd81f634a,9c6c6d9c-c72a-5da6-b688-ece5e74c3643,Bryophyllum pinnatum (Lam.) Oken,bryophyllum_pinnatum_lam_oken,synonym_variant,2026-06-02T16:45:51+00:00
7ed2ae8e-b07f-52ff-926f-f50fdf025874,9d009ca4-cdb4-55f7-a4ca-c7d0d2d16c33,Asclepias curassavica L.,asclepias_curassavica_l,normalized_variant,2026-06-02T16:45:51+00:00
b106c510-6713-5c81-846b-b9a64822fbc8,9e9a1f4f-c829-528a-96de-3acf3c32258e,Phaleria macrocarpa (Scheff.) Boerl.,phaleria_macrocarpa_scheff_boerl,normalized_variant,2026-06-02T16:45:52+00:00
40538eda-d859-51df-a8e6-f8d4bfee1d6b,9f113392-c9da-5edd-af63-a1f323c112e5,Gloriosa superba L.,gloriosa_superba_l,normalized_variant,2026-06-02T16:45:51+00:00
41f897ca-ca52-5f79-ad1f-976b8ee2d320,9f42f190-4be1-5d33-a0d2-e30e29beee87,Hydrangea macrophylla (Thunb.) Ser.,hydrangea_macrophylla_thunb_ser,normalized_variant,2026-06-02T16:45:51+00:00
ab3137a3-3b9e-57a4-9862-5c9eefaec40e,a02fd890-c756-5c36-8d4f-67efa3fea396,Carica papaya L.,carica_papaya_l,normalized_variant,2026-06-02T16:45:51+00:00
87911429-4eb8-5c49-bf1c-08b50f979169,a038eb28-ecbe-55b0-b796-8eb2e256b0c8,Cola acuminata (P.Beauv.) Schott & Endl.,cola_acuminata_p_beauv_schott_endl,normalized_variant,2026-06-02T16:45:51+00:00
112bc6ac-b455-541a-b993-53e2af44eb64,a04c7a3f-65dd-56b6-bc49-46249c2d09c2,Abrus fruticulosus Wall. ex Wight & Arn.,abrus_fruticulosus_wall_ex_wight_arn,normalized_variant,2026-06-02T16:45:51+00:00
9541b41d-f19d-5709-90fa-74671a717abf,a276ec76-a93d-5ff6-b99a-cca2b39a11a1,Papaver somniferum L.,papaver_somniferum_l,normalized_variant,2026-06-02T16:45:52+00:00
9d6684f0-c98d-5863-8dce-0ea0b1741b42,a3293ad0-b880-5634-800e-f65c14f8b0c7,Cascabela thevetia (L.) Lippold,cascabela_thevetia_l_lippold,normalized_variant,2026-06-02T16:45:51+00:00
e0ae419f-7d04-5889-8cf1-0790860ae469,a3293ad0-b880-5634-800e-f65c14f8b0c7,Thevetia peruviana (Pers.) K.Schum.,thevetia_peruviana_pers_k_schum,synonym_variant,2026-06-02T16:45:51+00:00
47d3c798-f90d-5f5e-a661-01dde61b6a62,a33157d7-c480-539e-8eb6-454efef0afb0,Allamanda cathartica L.,allamanda_cathartica_l,normalized_variant,2026-06-02T16:45:51+00:00
a0284151-ffdc-5d2e-b258-191a3966f9fe,a4e16489-9744-56f2-9699-ba98f75a9674,Cucurbita moschata (Duchesne) Duchesne ex Poir.,cucurbita_moschata_duchesne_duchesne_ex_poir,normalized_variant,2026-06-02T16:45:51+00:00
705c377f-5143-518d-8b36-54120181dd43,a561d36a-7306-5e13-ba1f-4fb504a27db3,Grona styracifolia (Osbeck) H.Ohashi & K.Ohashi,grona_styracifolia_osbeck_h_ohashi_k_ohashi,normalized_variant,2026-06-02T16:45:51+00:00
23033300-f3ab-524b-885d-22bc8b794a0f,a561d36a-7306-5e13-ba1f-4fb504a27db3,Desmodium styracifolium (Osbeck) Merr.,desmodium_styracifolium_osbeck_merr,synonym_variant,2026-06-02T16:45:51+00:00
ef8934d7-96e1-54b8-bc51-91fdfbf0b554,a61ad6fb-bf3a-5493-9caa-a36e5cef7ba3,Senna tora (L.) Roxb.,senna_tora_l_roxb,normalized_variant,2026-06-02T16:45:52+00:00
ffd702f5-284a-5d2b-a7bc-4b12392cb269,a61ad6fb-bf3a-5493-9caa-a36e5cef7ba3,Cassia tora L.,cassia_tora_l,synonym_variant,2026-06-02T16:45:52+00:00
037a0157-7277-5824-9f28-edb33b29ff23,a628cf0c-a603-596e-8b61-a08c6b9751b4,Allium tuberosum Rottler ex Spreng.,allium_tuberosum_rottler_ex_spreng,normalized_variant,2026-06-02T16:45:51+00:00
3952ffe0-5bf4-5057-a127-c20da3e208e7,a65d370e-3d44-5656-866f-1ae48465e869,Pueraria montana (Lour.) Merr.,pueraria_montana_lour_merr,normalized_variant,2026-06-02T16:45:52+00:00
2dd7c48d-a2d5-5198-a2bf-5e0e936d5788,a75162a9-c39e-589f-8028-487e95132947,Talinum paniculatum (Jacq.) Gaertn.,talinum_paniculatum_jacq_gaertn,normalized_variant,2026-06-02T16:45:52+00:00
e1c687bb-dfd2-594e-a563-529271ef1f6d,a75c93bd-bf17-5642-b2a7-8cefcad530a6,Senna siamea (Lam.) H.S.Irwin & Barneby,senna_siamea_lam_h_s_irwin_barneby,normalized_variant,2026-06-02T16:45:52+00:00
4246d5cc-fea3-561e-b1b6-e4f648d01816,a75c93bd-bf17-5642-b2a7-8cefcad530a6,Cassia siamea Lam.,cassia_siamea_lam,synonym_variant,2026-06-02T16:45:52+00:00
e832653f-9325-50fe-a5a8-b7663dafbd04,a7ca7808-93e2-5eb6-8399-d6e2bac310fb,Quassia amara L.,quassia_amara_l,normalized_variant,2026-06-02T16:45:52+00:00
7fef0b10-127d-5ffb-9fb2-2dfeb500f1d7,a8f8e31e-bd14-538c-b537-9b743c9e28cf,Millingtonia hortensis L.fil.,millingtonia_hortensis_l_fil,normalized_variant,2026-06-02T16:45:51+00:00
b5429073-f43e-5ef9-b780-3738d861282b,a92ff767-3d00-527f-97aa-c6d17c9dd1fb,Acorus calamus L.,acorus_calamus_l,normalized_variant,2026-06-02T16:45:51+00:00
3b1ac12a-6d2c-5654-b362-774b8ee9a691,aa19c5ca-0e00-5de6-9341-d71848a7f4f1,Senna alexandrina Mill.,senna_alexandrina_mill,normalized_variant,2026-06-02T16:45:52+00:00
8d2615b1-f9de-5082-930c-5bdf34b04810,aa19c5ca-0e00-5de6-9341-d71848a7f4f1,Cassia senna L.,cassia_senna_l,synonym_variant,2026-06-02T16:45:52+00:00
dd43ae48-bfb8-5beb-a0b5-c51a4890ac2d,aa32cf2d-fa8f-5d3b-9765-2fa4c2faa075,Piper betle L.,piper_betle_l,normalized_variant,2026-06-02T16:45:52+00:00
e6308bc5-bef1-5e85-ad25-efa518d4341c,ab1a582f-7122-5534-984a-eb378be4064d,Broussonetia papyrifera (L.) L'Hér. ex Vent.,broussonetia_papyrifera_l_l_h_r_ex_vent,normalized_variant,2026-06-02T16:45:51+00:00
045f2440-79e6-598b-bb77-b34cfbeba2ca,ab1a582f-7122-5534-984a-eb378be4064d,Morus australis Poir.,morus_australis_poir,synonym_variant,2026-06-02T16:45:51+00:00
be1afa3e-737e-5eac-ab43-b96f547d7377,ac804791-0638-5b18-aa76-e712c711b543,Psophocarpus tetragonolobus (L.) DC.,psophocarpus_tetragonolobus_l_dc,normalized_variant,2026-06-02T16:45:52+00:00
2f90719c-3d16-58a6-a316-b13afbdf9bb5,acdb42a9-0e68-5041-8fd3-e292abf7654c,Melochia corchorifolia L.,melochia_corchorifolia_l,normalized_variant,2026-06-02T16:45:51+00:00
ee6815b7-3bd4-5fba-aadc-8f146a3c85a9,ace8788d-0e5e-527f-bdfd-fd2b3354a299,Mimosa pudica L.,mimosa_pudica_l,normalized_variant,2026-06-02T16:45:51+00:00
67993551-a2cf-5149-9622-c2f94dbce2d7,ad0d237e-aaf8-5065-8ab3-247ff6ff46f3,Smilax zeylanica L.,smilax_zeylanica_l,normalized_variant,2026-06-02T16:45:52+00:00
8feba39d-659a-568a-9132-154a65f08883,af283b6d-64da-5b43-8832-6fe17728a4c7,Aloe vera (L.) Burm.f.,aloe_vera_l_burm_f,normalized_variant,2026-06-02T16:45:51+00:00
54f8f5f7-a34b-5a63-949c-eb3d11acb691,af84e4bf-4bc0-5884-9ee7-8cac190e32cc,Physalis angulata L.,physalis_angulata_l,normalized_variant,2026-06-02T16:45:52+00:00
a4c0b142-75de-5181-b7ac-56f3ceaa522f,af84e4bf-4bc0-5884-9ee7-8cac190e32cc,Physalis minima L.,physalis_minima_l,synonym_variant,2026-06-02T16:45:52+00:00
2b678cd0-355e-533d-9427-5a6408d9f1dd,afc8d2f6-c66c-59e7-831c-adbebb9154c7,Tamarindus indica L.,tamarindus_indica_l,normalized_variant,2026-06-02T16:45:52+00:00
43e2a916-4079-5c86-91b1-582b043e7414,b001be0a-cf2a-5c90-8458-8d2dda31cfee,Myristica fragrans Houtt.,myristica_fragrans_houtt,normalized_variant,2026-06-02T16:45:52+00:00
ba76da2e-01c6-57be-8744-e4031dbf4702,b0a0c70f-340e-52bf-b3e5-69f51b35041a,Coffea arabica L.,coffea_arabica_l,normalized_variant,2026-06-02T16:45:51+00:00
73a90cad-fe7d-500a-a756-8b7b7fccd58d,b124e8f3-a469-54ed-9c7f-56a3428efd5e,Eclipta alba (L.) Hassk.,eclipta_alba_l_hassk,normalized_variant,2026-06-02T16:45:51+00:00
845d3847-725b-5c98-8cd9-36c555d786e7,b129d6bc-81bd-5af4-9355-122b4cc9158e,Gynura japonica (Thunb.) Juel,gynura_japonica_thunb_juel,normalized_variant,2026-06-02T16:45:51+00:00
96ecf154-a9a8-5787-8cf5-e3022690a514,b129d6bc-81bd-5af4-9355-122b4cc9158e,Gynura segetum (Lour.) Merr.,gynura_segetum_lour_merr,synonym_variant,2026-06-02T16:45:51+00:00
ee6b6c48-9240-5514-974b-394ed2ed0f04,b1af4455-a1f3-58ae-801d-d017fe5c8104,Gaultheria procumbens L.,gaultheria_procumbens_l,normalized_variant,2026-06-02T16:45:51+00:00
e9702244-0fec-58d7-a706-5cf67bd8d9f6,b22d8f89-38be-5419-b05c-3f000999a611,Fabisporus sanguineus (L.) Zmitr.,fabisporus_sanguineus_l_zmitr,normalized_variant,2026-06-02T16:45:51+00:00
dc241659-9416-5d7c-b84e-d6dee3297b15,b22d8f89-38be-5419-b05c-3f000999a611,Pycnoporus sanguineus (L.) Murrill,pycnoporus_sanguineus_l_murrill,synonym_variant,2026-06-02T16:45:51+00:00
93920060-8b14-53e2-b1d7-0d634467d3de,b252fed9-4162-50ae-b814-b7993e23f234,Garcinia mangostana L.,garcinia_mangostana_l,normalized_variant,2026-06-02T16:45:51+00:00
f30bf89e-5e80-5877-a299-141a59c377a0,b2a8b027-a1d7-5809-9821-2bd49821225c,Kalanchoe daigremontiana Raym.-Hamet & H.Perrier,kalanchoe_daigremontiana_raym_hamet_h_perrier,normalized_variant,2026-06-02T16:45:51+00:00
ad56d11c-cfac-52b5-bb3d-4bfae1ec9ec1,b3ebb426-4906-5f75-bf37-67dcc7c397cb,Coffea canephora Pierre ex A.Froehner,coffea_canephora_pierre_ex_a_froehner,normalized_variant,2026-06-02T16:45:51+00:00
09e2c6f4-84a8-552f-8b37-56e8cb008b99,b3ebb426-4906-5f75-bf37-67dcc7c397cb,Coffea robusta L.Linden,coffea_robusta_l_linden,synonym_variant,2026-06-02T16:45:51+00:00
f0f22d33-1856-5ec7-b499-7d377c3f4d26,b471cdb7-ada5-5fcb-859a-108c931b97df,Nephelium lappaceum L.,nephelium_lappaceum_l,normalized_variant,2026-06-02T16:45:52+00:00
d57b5051-d4cf-5541-9de7-59100ff068ff,b4f1aadb-7863-540b-9820-81c380e2afa7,Drymaria cordata (L.) Willd. ex Schult.,drymaria_cordata_l_willd_ex_schult,normalized_variant,2026-06-02T16:45:51+00:00
3ec5d23a-fbad-54c8-b4a5-7fc3b4ea8fa9,b4f914bd-179e-5bf8-9553-0db2340c6449,Tabernaemontana divaricata (L.) R.Br. ex Roem. & Schult.,tabernaemontana_divaricata_l_r_br_ex_roem_schult,normalized_variant,2026-06-02T16:45:52+00:00
cc76e94c-2f09-5401-87cb-0c5b6402f499,b4f914bd-179e-5bf8-9553-0db2340c6449,Ervatamia divaricata (L.) Burkill,ervatamia_divaricata_l_burkill,synonym_variant,2026-06-02T16:45:52+00:00
3ddfa2a2-bf7b-5570-82f7-c1fa14b3e22f,b5fa32ed-8242-5d7a-8f12-a410f41c6f22,Rosa chinensis Jacq.,rosa_chinensis_jacq,normalized_variant,2026-06-02T16:45:52+00:00
0dfe2b19-0547-5809-82e4-870a3a204af6,b617fcd7-3563-571f-a0fb-5d3a4fb91e58,Lagerstroemia speciosa (L.) Pers.,lagerstroemia_speciosa_l_pers,normalized_variant,2026-06-02T16:45:51+00:00
867cd46f-ed04-5220-a9ec-35ffcd0d7e30,b7960d0e-3148-54e8-aff0-a567bd9e6aba,Lawsonia inermis L.,lawsonia_inermis_l,normalized_variant,2026-06-02T16:45:51+00:00
b5131062-5b76-5dcf-87ba-2464a3c80223,b7a31c34-5fd0-5114-8b4e-3a5f3d6c61ed,Leonurus japonicus Houtt.,leonurus_japonicus_houtt,normalized_variant,2026-06-02T16:45:51+00:00
3667356d-7769-5ed9-a869-b3932cf2b189,b7a31c34-5fd0-5114-8b4e-3a5f3d6c61ed,Leonurus heterophyllus Sweet,leonurus_heterophyllus_sweet,synonym_variant,2026-06-02T16:45:51+00:00
4145aacd-fcc1-58ce-9d62-c1eaf0dc716c,b7c3acc3-f7ce-593a-a0ff-309e34a3b4bd,Musa × paradisiaca L.,musa_paradisiaca_l,normalized_variant,2026-06-02T16:45:52+00:00
