plant_id,raw_plant_id,canonical_key,canonical_scientific_name,authorship,family_name,taxonomic_status,rank,gbif_usage_key,gbif_accepted_usage_key,gbif_species_key,gbif_genus_key,gbif_family_key,gbif_kingdom_key,source_name,source_url,retrieved_at
83fe12fb-950c-57d4-915f-c88ba29ff609,209,gbif:5349581,Erythrina variegata L.,L.,Fabaceae,ACCEPTED,SPECIES,5349581,5349581,5349581,2945830,5386,6,KNApSAcK World,https://www.gbif.org/species/5349581,2026-06-02T14:44:01+00:00
994b9afb-da3a-5f8f-b70f-9594b0fc13b7,208,gbif:5349636,Erythrina subumbrans (Hassk.) Merr.,(Hassk.) Merr.,Fabaceae,ACCEPTED,SPECIES,5349636,5349636,5349636,2945830,5386,6,KNApSAcK World,https://www.gbif.org/species/5349636,2026-06-02T14:44:01+00:00
69684683-53c8-5f13-b185-c057f8a77459,173,gbif:5350305,Derris elliptica (Wall.) Benth.,(Wall.) Benth.,Fabaceae,ACCEPTED,SPECIES,5350305,5350305,5350305,2947465,5386,6,KNApSAcK World,https://www.gbif.org/species/5350305,2026-06-02T14:44:00+00:00
2e6c474a-aac5-5924-9a70-0491d31e0845,176,gbif:5350336,Derris trifoliata Lour.,Lour.,Fabaceae,ACCEPTED,SPECIES,5350336,5350336,5350336,2947465,5386,6,KNApSAcK World,https://www.gbif.org/species/5350336,2026-06-02T14:44:01+00:00
dfbae356-a5e3-5106-91d5-ddd248dda4b5,385,gbif:5350452,Phaseolus vulgaris L.,L.,Fabaceae,ACCEPTED,SPECIES,5350452,5350452,5350452,2947798,5386,6,KNApSAcK World,https://www.gbif.org/species/5350452,2026-06-02T14:44:01+00:00
1bcdf520-e8fa-59d3-8fca-e17d63ba226e,45,gbif:5353770,Arachis hypogaea L.,L.,Fabaceae,ACCEPTED,SPECIES,5353770,5353770,5353770,2956684,5386,6,KNApSAcK World,https://www.gbif.org/species/5353770,2026-06-02T14:44:00+00:00
22873982-8873-5dc2-89b5-eea30788b71b,102,gbif:5357108,Cassia fistula L.,L.,Fabaceae,ACCEPTED,SPECIES,5357108,5357108,5357108,2963414,5386,6,KNApSAcK World,https://www.gbif.org/species/5357108,2026-06-02T14:44:00+00:00
da5da99d-7f62-5242-a5fd-afb5ec6d2975,103,gbif:5357125,Cassia javanica L.,L.,Fabaceae,ACCEPTED,SPECIES,5357125,5357125,5357125,2963414,5386,6,KNApSAcK World,https://www.gbif.org/species/5357125,2026-06-02T14:44:00+00:00
08d62596-c5d1-5a2e-91ea-e210c5235e5a,242,gbif:5359660,Glycine max (L.) Merr.,(L.) Merr.,Fabaceae,ACCEPTED,SPECIES,5359660,5359660,5359660,7968287,5386,6,KNApSAcK World,https://www.gbif.org/species/5359660,2026-06-02T14:44:01+00:00
0d529a87-cc65-51fd-b1f3-d8634d747517,243,gbif:5359662,Glycine max subsp. soja (Siebold & Zucc.) H.Ohashi,Siebold & Zucc.,Fabaceae,SYNONYM,SPECIES,5359668,5359662,5359660,7968287,5386,6,KNApSAcK World,https://www.gbif.org/species/5359662,2026-06-02T14:44:01+00:00
1c0845b4-f8f7-5635-8668-3cb4cb68d12d,511,gbif:5360475,Trigonella foenum-graecum L.,L.,Fabaceae,ACCEPTED,SPECIES,5360475,5360475,5360475,2981525,5386,6,KNApSAcK World,https://www.gbif.org/species/5360475,2026-06-02T14:44:01+00:00
250e95f2-a8c5-53da-a24a-59f3a3c616d3,94,gbif:5361880,Cannabis sativa L.,L.,Cannabaceae,ACCEPTED,SPECIES,5361880,5361880,5361880,2984538,2384,6,KNApSAcK World,https://www.gbif.org/species/5361880,2026-06-02T14:44:00+00:00
12e10725-0fd3-505a-9fe2-75a96247a29c,343,gbif:5361889,Morus alba L.,L.,Moraceae,ACCEPTED,SPECIES,5361889,5361889,5361889,2984545,6640,6,KNApSAcK World,https://www.gbif.org/species/5361889,2026-06-02T14:44:01+00:00
df5a936f-4a6e-59ca-8195-401acc899c82,228,gbif:5361909,Ficus carica L.,L.,Moraceae,ACCEPTED,SPECIES,5361909,5361909,5361909,2984588,6640,6,KNApSAcK World,https://www.gbif.org/species/5361909,2026-06-02T14:44:01+00:00
1059063f-370b-514f-9fe0-798361a65895,230,gbif:5361930,Ficus pumila L.,L.,Moraceae,ACCEPTED,SPECIES,5361930,5361930,5361930,2984588,6640,6,KNApSAcK World,https://www.gbif.org/species/5361930,2026-06-02T14:44:01+00:00
ab1a582f-7122-5534-984a-eb378be4064d,344,gbif:5361944,Broussonetia papyrifera (L.) L'Hér. ex Vent.,Poir.,Moraceae,SYNONYM,SPECIES,7262450,5361944,5361944,2984643,6640,6,KNApSAcK World,https://www.gbif.org/species/5361944,2026-06-02T14:44:00+00:00
38c13651-8c9c-5efd-b033-4c39ce9f8eb3,483,gbif:5371679,Styrax benzoin Dryand.,Dryand.,Styracaceae,ACCEPTED,SPECIES,5371679,5371679,5371679,3032925,2507,6,KNApSAcK World,https://www.gbif.org/species/5371679,2026-06-02T14:44:01+00:00
e104fc82-a836-50c5-9dbb-5546e38ee23e,354,gbif:5371700,Nigella sativa L.,L.,Ranunculaceae,ACCEPTED,SPECIES,5371700,5371700,5371700,3033657,2410,6,KNApSAcK World,https://www.gbif.org/species/5371700,2026-06-02T14:44:01+00:00
d1033b03-538e-5d47-90cd-78bf85e65b59,44,gbif:5371879,Apium graveolens L.,L.,Apiaceae,ACCEPTED,SPECIES,5371879,5371879,5371879,3034812,6720,6,KNApSAcK World,https://www.gbif.org/species/5371879,2026-06-02T14:44:00+00:00
8f16e81c-7ebd-555f-8d79-d84936d26814,306,gbif:5376565,Lepidium sativum L.,L.,Brassicaceae,ACCEPTED,SPECIES,5376565,5376565,5376565,3051713,3112,6,KNApSAcK World,https://www.gbif.org/species/5376565,2026-06-02T14:44:01+00:00
5d67c795-3425-54f6-8891-7a33c0cb7db5,316,gbif:5378605,Mallotus philippensis (Lam.) Müll.Arg.,(Lam.) Müll.Arg.,Euphorbiaceae,ACCEPTED,SPECIES,5378605,5378605,5378605,3062330,4691,6,KNApSAcK World,https://www.gbif.org/species/5378605,2026-06-02T14:44:01+00:00
487e4400-6e4b-50cb-ac7a-43765a7c817e,264,gbif:5380015,Hura crepitans L.,L.,Euphorbiaceae,ACCEPTED,SPECIES,5380015,5380015,5380015,3071143,4691,6,KNApSAcK World,https://www.gbif.org/species/5380015,2026-06-02T14:44:01+00:00
771fe3e7-05ef-5d92-b819-e057630d41ed,433,gbif:5380041,Ricinus communis L.,L.,Euphorbiaceae,ACCEPTED,SPECIES,5380041,5380041,5380041,9188216,4691,6,KNApSAcK World,https://www.gbif.org/species/5380041,2026-06-02T14:44:01+00:00
88bde05d-d188-5163-9a87-6504dc0b798a,386,gbif:5381567,Phyllanthus acidus (L.) Skeels,(L.) Skeels,Phyllanthaceae,ACCEPTED,SPECIES,5381567,5381567,5381567,3061139,8807,6,KNApSAcK World,https://www.gbif.org/species/5381567,2026-06-02T14:44:01+00:00
64cfc45f-fbb2-5a5b-86fb-d615de3e8503,388,gbif:5381660,Phyllanthus emblica L.,L.,Phyllanthaceae,ACCEPTED,SPECIES,5381660,5381660,5381660,3061139,8807,6,KNApSAcK World,https://www.gbif.org/species/5381660,2026-06-02T14:44:01+00:00
08d4e2df-6381-5469-8311-e7ad2b60a0a7,389,gbif:5381945,Phyllanthus niruri L.,L.,Phyllanthaceae,ACCEPTED,SPECIES,5381945,5381945,5381945,3061139,8807,6,KNApSAcK World,https://www.gbif.org/species/5381945,2026-06-02T14:44:01+00:00
72b079c0-13e1-57e2-a299-7782302b5168,390,gbif:5382478,Phyllanthus reticulatus Poir.,Poir.,Phyllanthaceae,ACCEPTED,SPECIES,5382478,5382478,5382478,3061139,8807,6,KNApSAcK World,https://www.gbif.org/species/5382478,2026-06-02T14:44:01+00:00
fa92b4f4-2a20-5ced-8684-f9680dded225,387,gbif:5382589,Phyllanthus amarus Schumach. & Thonn.,Schumach. & Thonn.,Phyllanthaceae,ACCEPTED,SPECIES,5382589,5382589,5382589,3061139,8807,6,KNApSAcK World,https://www.gbif.org/species/5382589,2026-06-02T14:44:01+00:00
c636f177-e5e0-5352-83b4-ccdfc563bca5,391,gbif:5382780,Phyllanthus urinaria L.,L.,Phyllanthaceae,ACCEPTED,SPECIES,5382780,5382780,5382780,3061139,8807,6,KNApSAcK World,https://www.gbif.org/species/5382780,2026-06-02T14:44:01+00:00
32a1daf2-c2b2-52ba-8062-a83d1d95d4cd,33,gbif:5384397,Amaranthus tricolor L.,L.,Amaranthaceae,ACCEPTED,SPECIES,5384397,5384397,5384397,3085074,3064,6,KNApSAcK World,https://www.gbif.org/species/5384397,2026-06-02T14:44:00+00:00
374810f3-4865-56b1-ac16-96ceb109ffc1,32,gbif:5384401,Amaranthus spinosus L.,L.,Amaranthaceae,ACCEPTED,SPECIES,5384401,5384401,5384401,3085074,3064,6,KNApSAcK World,https://www.gbif.org/species/5384401,2026-06-02T14:44:00+00:00
b4f1aadb-7863-540b-9820-81c380e2afa7,183,gbif:5384509,Drymaria cordata (L.) Willd. ex Schult.,(L.) Willd. ex Schult.,Caryophyllaceae,ACCEPTED,SPECIES,5384509,5384509,5384509,3085329,2518,6,KNApSAcK World,https://www.gbif.org/species/5384509,2026-06-02T14:44:01+00:00
6d1f4293-f882-5cac-a61d-4ea98eb5b46d,79,gbif:5384862,Bougainvillea glabra Choisy,Choisy,Nyctaginaceae,ACCEPTED,SPECIES,5384862,5384862,5384862,3086089,6718,6,KNApSAcK World,https://www.gbif.org/species/5384862,2026-06-02T14:44:00+00:00
c0cdcd8e-d792-5bcc-8007-2d34bf929138,192,gbif:5384950,Eclipta prostrata (L.) L.,(L.) L.,Asteraceae,ACCEPTED,SPECIES,5384950,5384950,5384950,3086569,3065,6,KNApSAcK World,https://www.gbif.org/species/5384950,2026-06-02T14:44:01+00:00
b124e8f3-a469-54ed-9c7f-56a3428efd5e,191,gbif:5384955,Eclipta alba (L.) Hassk.,(L.) Hassk.,Asteraceae,ACCEPTED,SPECIES,5384955,5384955,5384955,3086569,3065,6,KNApSAcK World,https://www.gbif.org/species/5384955,2026-06-02T14:44:01+00:00
811b405a-cfcb-53e5-9cde-8c12bfa8a430,71,gbif:5389402,Bidens bipinnata L.,L.,Asteraceae,ACCEPTED,SPECIES,5389402,5389402,5389402,3105856,3065,6,KNApSAcK World,https://www.gbif.org/species/5389402,2026-06-02T14:44:00+00:00
2f234e16-e122-5d0d-a323-251811aec856,72,gbif:5391845,Bidens pilosa L.,L.,Asteraceae,ACCEPTED,SPECIES,5391845,5391845,5391845,3105856,3065,6,KNApSAcK World,https://www.gbif.org/species/5391845,2026-06-02T14:44:00+00:00
5fabf325-0264-5d5d-98e7-cc5e7da0aae3,497,gbif:5394163,Taraxacum officinale Weber ex F.H.Wigg.,Weber ex F.H.Wigg.,Asteraceae,ACCEPTED,SPECIES,5394163,5394163,5394163,7787708,3065,6,KNApSAcK World,https://www.gbif.org/species/5394163,2026-06-02T14:44:01+00:00
7a405d0a-78cf-5dd4-8ce9-267395c76a4b,496,gbif:5394645,Taraxacum mongolicum Hand.-Mazz.,Hand.-Mazz.,Asteraceae,ACCEPTED,SPECIES,5394645,5394645,5394645,7787708,3065,6,KNApSAcK World,https://www.gbif.org/species/5394645,2026-06-02T14:44:01+00:00
647a87a3-9ba6-534b-ae14-830baef2165b,75,gbif:5395639,Blumea lacera (Burm.fil.) DC.,(Burm.fil.) DC.,Asteraceae,ACCEPTED,SPECIES,5395639,5395639,5395639,3119250,3065,6,KNApSAcK World,https://www.gbif.org/species/5395639,2026-06-02T14:44:00+00:00
6ba5abd6-8df7-5851-a12a-24a1c6423478,74,gbif:5395786,Blumea balsamifera (L.) DC.,(L.) DC.,Asteraceae,ACCEPTED,SPECIES,5395786,5395786,5395786,3119250,3065,6,KNApSAcK World,https://www.gbif.org/species/5395786,2026-06-02T14:44:00+00:00
464a8b20-f93a-5478-82c7-3a67094c61b8,197,gbif:5395925,Elephantopus scaber L.,L.,Asteraceae,ACCEPTED,SPECIES,5395925,5395925,5395925,3119618,3065,6,KNApSAcK World,https://www.gbif.org/species/5395925,2026-06-02T14:44:01+00:00
5d2b2b62-753a-541f-b4c1-5a326efe466b,332,gbif:5398421,Mikania micrantha Kunth,Kunth,Asteraceae,ACCEPTED,SPECIES,5398421,5398421,5398421,7722389,3065,6,KNApSAcK World,https://www.gbif.org/species/5398421,2026-06-02T14:44:01+00:00
fb02788b-a2d7-5935-8a5a-487082c8f634,14,gbif:5401673,Ageratum conyzoides L.,L.,Asteraceae,ACCEPTED,SPECIES,5401673,5401673,5401673,3138550,3065,6,KNApSAcK World,https://www.gbif.org/species/5401673,2026-06-02T14:44:00+00:00
e45c8eb1-1c30-5dfc-ba7a-31b6a43105dd,15,gbif:5401760,Ageratum houstonianum Mill.,Mill.,Asteraceae,ACCEPTED,SPECIES,5401760,5401760,5401760,3138550,3065,6,KNApSAcK World,https://www.gbif.org/species/5401760,2026-06-02T14:44:00+00:00
083318e1-aca9-5fb6-a100-0b626f2a3fbc,476,gbif:5406675,Sterculia foetida L.,L.,Malvaceae,ACCEPTED,SPECIES,5406675,5406675,5406675,3152129,6685,6,KNApSAcK World,https://www.gbif.org/species/5406675,2026-06-02T14:44:01+00:00
a038eb28-ecbe-55b0-b796-8eb2e256b0c8,142,gbif:5406685,Cola acuminata (P.Beauv.) Schott & Endl.,(P.Beauv.) Schott & Endl.,Malvaceae,ACCEPTED,SPECIES,5406685,5406685,5406685,3152143,6685,6,KNApSAcK World,https://www.gbif.org/species/5406685,2026-06-02T14:44:00+00:00
7878f28d-f36f-5ec7-92c3-5dac16717f41,111,gbif:5406697,Ceiba pentandra (L.) Gaertn.,(L.) Gaertn.,Malvaceae,ACCEPTED,SPECIES,5406697,5406697,5406697,3152218,6685,6,KNApSAcK World,https://www.gbif.org/species/5406697,2026-06-02T14:44:00+00:00
d55956d8-bdcf-5dc2-b8d6-a66971537a43,459,gbif:5406735,Sida rhombifolia L.,L.,Malvaceae,ACCEPTED,SPECIES,5406735,5406735,5406735,3152100,6685,6,KNApSAcK World,https://www.gbif.org/species/5406735,2026-06-02T14:44:01+00:00
b001be0a-cf2a-5c90-8458-8d2dda31cfee,349,gbif:5406817,Myristica fragrans Houtt.,Houtt.,Myristicaceae,ACCEPTED,SPECIES,5406817,5406817,5406817,3152840,2439,6,KNApSAcK World,https://www.gbif.org/species/5406817,2026-06-02T14:44:01+00:00
d49b4a6d-6192-5ec2-9232-c44907129f7e,41,gbif:5407099,Annona squamosa L.,L.,Annonaceae,ACCEPTED,SPECIES,5407099,5407099,5407099,3155252,9291,6,KNApSAcK World,https://www.gbif.org/species/5407099,2026-06-02T14:44:00+00:00
7d7ebb22-8f6f-5dae-9896-950f608446f0,40,gbif:5407123,Annona reticulata L.,L.,Annonaceae,ACCEPTED,SPECIES,5407123,5407123,5407123,3155252,9291,6,KNApSAcK World,https://www.gbif.org/species/5407123,2026-06-02T14:44:00+00:00
6ac5c230-db02-5815-824d-f9ade8f45627,39,gbif:5407273,Annona muricata L.,L.,Annonaceae,ACCEPTED,SPECIES,5407273,5407273,5407273,3155252,9291,6,KNApSAcK World,https://www.gbif.org/species/5407273,2026-06-02T14:44:00+00:00
36977bfa-3568-57fa-8f9e-3bb7eb534b7a,435,gbif:5407571,Annona mucosa Jacq.,(Jacq.) Baill.,Annonaceae,SYNONYM,SPECIES,3158590,5407571,5407571,3155252,9291,6,KNApSAcK World,https://www.gbif.org/species/5407571,2026-06-02T14:44:00+00:00
34b09199-8c78-5a37-8a5b-3cb788f67cfd,92,gbif:5407583,Cananga odorata (Lam.) Hook.f. & Thomson,(Lam.) Hook.f. & Thomson,Annonaceae,ACCEPTED,SPECIES,5407583,5407583,5407583,5407582,9291,6,KNApSAcK World,https://www.gbif.org/species/5407583,2026-06-02T14:44:00+00:00
7744bbdc-f810-5223-bd61-9bff46cc14b6,481,gbif:5414399,Strychnos nux-vomica L.,L.,Loganiaceae,ACCEPTED,SPECIES,5414399,5414399,5414399,3169589,2502,6,KNApSAcK World,https://www.gbif.org/species/5414399,2026-06-02T14:44:01+00:00
c71707ad-fcee-5f35-b1e4-4779442a7b24,29,gbif:5414410,Alstonia scholaris (L.) R.Br.,(L.) R.Br.,Apocynaceae,ACCEPTED,SPECIES,5414410,5414410,5414410,8412045,6701,6,KNApSAcK World,https://www.gbif.org/species/5414410,2026-06-02T14:44:00+00:00
db80ff24-2d40-53cb-b3c8-ca93c541a328,181,gbif:5414995,Digitalis purpurea L.,L.,Plantaginaceae,ACCEPTED,SPECIES,5414995,5414995,5414995,3172032,2420,6,KNApSAcK World,https://www.gbif.org/species/5414995,2026-06-02T14:44:01+00:00
ba15f02b-7677-5c68-a4e0-e60c86c86885,438,gbif:5415418,Ruellia tuberosa L.,L.,Acanthaceae,ACCEPTED,SPECIES,5415418,5415418,5415418,3171840,2393,6,KNApSAcK World,https://www.gbif.org/species/5415418,2026-06-02T14:44:01+00:00
57107070-218d-5477-9a27-7721ad168b32,321,gbif:5415976,Melaleuca leucadendra (L.) L.,(L.) L.,Myrtaceae,ACCEPTED,SPECIES,5415976,5415976,5415976,3175449,5014,6,KNApSAcK World,https://www.gbif.org/species/5415976,2026-06-02T14:44:01+00:00
b84d8af0-5c5a-5f21-954d-57b0f85c1ebb,414,gbif:5420380,Psidium guajava L.,L.,Myrtaceae,ACCEPTED,SPECIES,5420380,5420380,5420380,3187232,5014,6,KNApSAcK World,https://www.gbif.org/species/5420380,2026-06-02T14:44:01+00:00
597cf274-1fec-5e5e-b246-f6dac07ff42c,418,gbif:5420901,Punica granatum L.,L.,Lythraceae,ACCEPTED,SPECIES,5420901,5420901,5420901,3188663,6684,6,KNApSAcK World,https://www.gbif.org/species/5420901,2026-06-02T14:44:01+00:00
b7960d0e-3148-54e8-aff0-a567bd9e6aba,303,gbif:5420912,Lawsonia inermis L.,L.,Lythraceae,ACCEPTED,SPECIES,5420912,5420912,5420912,3188701,6684,6,KNApSAcK World,https://www.gbif.org/species/5420912,2026-06-02T14:44:01+00:00
26023f6b-046f-5f38-871b-4862f4a180ad,312,gbif:5420987,Ludwigia octovalvis (Jacq.) P.H.Raven,(Jacq.) P.H.Raven,Onagraceae,ACCEPTED,SPECIES,5420987,5420987,5420987,3189286,2430,6,KNApSAcK World,https://www.gbif.org/species/5420987,2026-06-02T14:44:01+00:00
b471cdb7-ada5-5fcb-859a-108c931b97df,351,gbif:5421126,Nephelium lappaceum L.,L.,Sapindaceae,ACCEPTED,SPECIES,5421126,5421126,5421126,3189978,6657,6,KNApSAcK World,https://www.gbif.org/species/5421126,2026-06-02T14:44:01+00:00
0ab2659c-3ebf-550f-851f-291b95753a80,11,gbif:5421195,Aegle marmelos (L.) Corrêa,(L.) Corrêa,Rutaceae,ACCEPTED,SPECIES,5421195,5421195,5421195,8397331,2396,6,KNApSAcK World,https://www.gbif.org/species/5421195,2026-06-02T14:44:00+00:00
5aa6f8c5-c5f3-5854-a460-9f5272cf71bf,35,gbif:5421368,Anacardium occidentale L.,L.,Anacardiaceae,ACCEPTED,SPECIES,5421368,5421368,5421368,5421367,2398,6,KNApSAcK World,https://www.gbif.org/species/5421368,2026-06-02T14:44:00+00:00
9e9a1f4f-c829-528a-96de-3acf3c32258e,382,gbif:5524327,Phaleria macrocarpa (Scheff.) Boerl.,(Scheff.) Boerl.,Thymelaeaceae,ACCEPTED,SPECIES,5524327,5524327,5524327,3233887,2428,6,KNApSAcK World,https://www.gbif.org/species/5524327,2026-06-02T14:44:01+00:00
1bcd3718-4829-5558-a1d2-12b0bc8061de,255,gbif:5546922,Helicteres isora L.,L.,Malvaceae,ACCEPTED,SPECIES,5546922,5546922,5546922,3152154,6685,6,KNApSAcK World,https://www.gbif.org/species/5546922,2026-06-02T14:44:01+00:00
47068472-28d1-594c-92b7-9bd7d8eddb2c,81,gbif:5555210,Brucea javanica (L.) Merr.,(L.) Merr.,Simaroubaceae,ACCEPTED,SPECIES,5555210,5555210,5555210,3233020,2395,6,KNApSAcK World,https://www.gbif.org/species/5555210,2026-06-02T14:44:00+00:00
17a85e11-bc48-5804-8ade-253f4ed45c96,475,gbif:5592725,Stephania venosa (Blume) Spreng.,(Blume) Spreng.,Menispermaceae,ACCEPTED,SPECIES,5592725,5592725,5592725,3234321,2411,6,KNApSAcK World,https://www.gbif.org/species/5592725,2026-06-02T14:44:01+00:00
579381b9-b5da-5774-b06f-e52561ae8eaf,16,gbif:5597349,Aglaia odorata Lour.,Lour.,Meliaceae,ACCEPTED,SPECIES,5597349,5597349,5597349,3190479,2397,6,KNApSAcK World,https://www.gbif.org/species/5597349,2026-06-02T14:44:00+00:00
74cf8bf9-c5b5-53b6-8968-02edb671e993,527,gbif:5635525,Woodfordia fruticosa (L.) Kurz,(L.) Kurz,Lythraceae,ACCEPTED,SPECIES,5635525,5635525,5635525,3231604,6684,6,KNApSAcK World,https://www.gbif.org/species/5635525,2026-06-02T14:44:01+00:00
5d414b86-69c4-514b-8352-d224a773e57c,480,gbif:5645531,Strychnos lucida R.Br.,R.Br.,Loganiaceae,ACCEPTED,SPECIES,5645531,5645531,5645531,3169589,2502,6,KNApSAcK World,https://www.gbif.org/species/5645531,2026-06-02T14:44:01+00:00
ea95036d-02a7-5466-8a8b-d74310f109ff,478,gbif:5645763,Strychnos ignatii Bergius,Bergius,Loganiaceae,ACCEPTED,SPECIES,5645763,5645763,5645763,3169589,2502,6,KNApSAcK World,https://www.gbif.org/species/5645763,2026-06-02T14:44:01+00:00
731dfbce-b15e-50d2-b73f-8e1081d094b4,131,gbif:5834596,Clausena excavata Burm.fil.,Burm.fil.,Rutaceae,ACCEPTED,SPECIES,5834596,5834596,5834596,3190412,2396,6,KNApSAcK World,https://www.gbif.org/species/5834596,2026-06-02T14:44:00+00:00
13cbe641-e59d-5c2b-acd3-e781409ef45e,324,gbif:5914287,Melia azedarach L.,L.,Meliaceae,ACCEPTED,SPECIES,5914287,5914287,5914287,3190496,2397,6,KNApSAcK World,https://www.gbif.org/species/5914287,2026-06-02T14:44:01+00:00
3323e797-d9a6-5d8f-9ff3-b51aa13fb671,38,gbif:6026372,Angelica keiskei (Miq.) Koidz.,(Miq.) Koidz.,Apiaceae,ACCEPTED,SPECIES,6026372,6026372,6026372,3034560,6720,6,KNApSAcK World,https://www.gbif.org/species/6026372,2026-06-02T14:44:00+00:00
89220866-d3ce-5b46-9121-9465f28032c3,447,gbif:6358362,Scaevola taccada (Gaertn.) Roxb.,K.Krause,Goodeniaceae,SYNONYM,SPECIES,7099691,6358362,6358362,3158673,3113,6,KNApSAcK World,https://www.gbif.org/species/6358362,2026-06-02T14:44:01+00:00
c36de55f-3310-570a-891a-15894bb4aa9e,8,gbif:6359819,Acanthus ilicifolius L.,L.,Acanthaceae,ACCEPTED,SPECIES,6359819,6359819,6359819,3173198,2393,6,KNApSAcK World,https://www.gbif.org/species/6359819,2026-06-02T14:44:00+00:00
b7a31c34-5fd0-5114-8b4e-3a5f3d6c61ed,304,gbif:6410563,Leonurus japonicus Houtt.,Sweet,Lamiaceae,SYNONYM,SPECIES,5607368,6410563,6410563,7492548,2497,6,KNApSAcK World,https://www.gbif.org/species/6410563,2026-06-02T14:44:01+00:00
0403012d-3f06-52b1-9448-8cd2550103b7,88,gbif:6412107,Callicarpa candicans (Burm.f.) Hochr.,(Burm.f.) Hochr.,Lamiaceae,ACCEPTED,SPECIES,6412107,6412107,6412107,2925549,2497,6,KNApSAcK World,https://www.gbif.org/species/6412107,2026-06-02T14:44:00+00:00
c313a183-c8a3-507e-97a2-9270ce035010,113,gbif:6429520,Celosia argentea f. cristata (L.) Schinz,L.,Amaranthaceae,SYNONYM,SPECIES,3085196,6429520,3085191,3085190,3064,6,KNApSAcK World,https://www.gbif.org/species/6429520,2026-06-02T14:44:00+00:00
6430846a-210a-5559-ad72-673cc5b2c8a1,127,gbif:6433679,Citrus hystrix DC.,DC.,Rutaceae,ACCEPTED,SPECIES,6433679,6433679,6433679,3190155,2396,6,KNApSAcK World,https://www.gbif.org/species/6433679,2026-06-02T14:44:00+00:00
386644c3-5fe3-5bec-8bda-75381acb1968,519,gbif:6445734,Cyanthillium cinereum (L.) H.Rob.,(L.) Less.,Asteraceae,SYNONYM,SPECIES,6445389,6445734,6445734,3148294,3065,6,KNApSAcK World,https://www.gbif.org/species/6445734,2026-06-02T14:44:00+00:00
8a5d12ef-f854-592b-abd2-c211b33aa1b4,468,gbif:6446462,Solidago virgaurea L.,L.,Asteraceae,ACCEPTED,SPECIES,6446462,6446462,6446462,5388868,3065,6,KNApSAcK World,https://www.gbif.org/species/6446462,2026-06-02T14:44:01+00:00
7600935c-c8c6-5fb1-a6da-ffba4d239d7c,262,gbif:7115794,Talipariti tiliaceum (L.) Fryxell,L.,Malvaceae,SYNONYM,SPECIES,3152584,7115794,7115794,7115793,6685,6,KNApSAcK World,https://www.gbif.org/species/7115794,2026-06-02T14:44:01+00:00
0fdd9619-aff6-5f46-9b47-f3cb8909fee3,116,gbif:7155766,Cerbera manghas L.,L.,Apocynaceae,ACCEPTED,SPECIES,7155766,7155766,7155766,3169757,6701,6,KNApSAcK World,https://www.gbif.org/species/7155766,2026-06-02T14:44:00+00:00
829e9934-423f-5671-aa41-a0eae1ca0edd,307,gbif:7223950,Leptospermum polygalifolium subsp. polygalifolium,J.E.Sm.,Myrtaceae,SYNONYM,SPECIES,3181797,7223950,3181788,3181696,5014,6,KNApSAcK World,https://www.gbif.org/species/7223950,2026-06-02T14:44:01+00:00
3bab8320-ea92-5df7-b615-64c0ada00ffc,43,gbif:7262663,Antiaris toxicaria (Pers.) Lesch.,(Pers.) Lesch.,Moraceae,ACCEPTED,SPECIES,7262663,7262663,7262663,7262656,6640,6,KNApSAcK World,https://www.gbif.org/species/7262663,2026-06-02T14:44:00+00:00
0763450f-c107-54d8-97c7-7208bf30e774,431,gbif:7263230,Rhinacanthus nasutus (L.) Kuntze,(L.) Kuntze,Acanthaceae,ACCEPTED,SPECIES,7263230,7263230,7263230,3233825,2393,6,KNApSAcK World,https://www.gbif.org/species/7263230,2026-06-02T14:44:01+00:00
33687568-e6d9-5ba7-9ad3-60fc052a5b54,445,gbif:7264721,Sapindus rarak DC.,DC.,Sapindaceae,ACCEPTED,SPECIES,7264721,7264721,7264721,3189983,6657,6,KNApSAcK World,https://www.gbif.org/species/7264721,2026-06-02T14:44:01+00:00
f3a47d42-1aa2-52d3-863b-8f801b909e39,474,gbif:7268792,Stephania japonica (Thunb.) Miers,(Thunb.) Miers,Menispermaceae,ACCEPTED,SPECIES,7268792,7268792,7268792,3234321,2411,6,KNApSAcK World,https://www.gbif.org/species/7268792,2026-06-02T14:44:01+00:00
fb653648-7594-5f5f-a4d3-efaad919ac0f,188,gbif:7271367,Dysoxylum acutangulum Miq.,Miq.,Meliaceae,ACCEPTED,SPECIES,7271367,7271367,7271367,3190481,2397,6,KNApSAcK World,https://www.gbif.org/species/7271367,2026-06-02T14:44:01+00:00
5c8a5aab-e1e3-5032-a898-c4fa1d924427,439,gbif:7291884,Rumex nepalensis Spreng.,Spreng.,Polygonaceae,ACCEPTED,SPECIES,7291884,7291884,7291884,2888942,2416,6,KNApSAcK World,https://www.gbif.org/species/7291884,2026-06-02T14:44:01+00:00
edeb27f1-aaf8-55a0-a01c-cebc494034b1,101,gbif:7302622,Senna alexandrina var. alexandrina,Vahl,Fabaceae,SYNONYM,SPECIES,5354413,7302622,2958032,2956904,5386,6,KNApSAcK World,https://www.gbif.org/species/7302622,2026-06-02T14:44:01+00:00
